order_id	order_date	store_name	pay_method	deliver_date	landed_days	planned_days	cust_id	cust_name	cust_type	city	province	region	product_id	product	category	subcategory	sales	amount	discount	profit	rate	return	satisfied	dt
CN-2021-101421	2021/8/5	人民店	微信	2021/8/7	2 	2	Cust-14545	陈健	公司	淡水	广东	中南	Prod-10001881	Enermax_鼠标_可编程	技术类	配件	390.04	2	0	14.86	3.81%	0	0	2021
CN-2021-101426	2021/8/5	长泰店	信用卡	2021/8/7	2 	3	Cust-14545	陈健	公司	淡水	广东	中南	Prod-10003513	Acco_标签_耐用	办公类	装订机	188.16	4	0	6.82	3.62%	0	0	2021
CN-2021-101430	2021/8/5	燎原店	信用卡	2021/8/9	4 	4	Cust-15220	顾君	公司	汕头	广东	中南	Prod-10002633	罗技_记忆卡_耐用	技术类	配件	2417.1	5	0	86.965	3.60%	0	0	2021
CN-2021-101428	2021/8/5	定远店	微信	2021/8/9	4 	4	Cust-15220	顾君	公司	汕头	广东	中南	Prod-10004829	Breville_微波炉_银色	办公类	器具	4234.44	3	0	146.985	3.47%	0	0	2021
CN-2021-101429	2021/8/5	金寨店	其它	2021/8/9	4 	6	Cust-15220	顾君	公司	汕头	广东	中南	Prod-10001249	夏普_个人复印机_数字化	技术类	复印机	1674.96	3	0	57.334	3.42%	0	0	2021
CN-2021-101432	2021/8/5	金寨店	微信	2021/8/9	4 	4	Cust-15220	顾君	公司	汕头	广东	中南	Prod-10000239	Tenex_分层置放架_耐用	家具类	用具	623.28	6	0	21.1475	3.39%	0	0	2021
CN-2021-101420	2021/8/5	金寨店	信用卡	2021/8/5	0 	0	Cust-14755	任杰	消费者	石嘴山	宁夏	西北	Prod-10003579	Tenex_搁板_蓝色	办公类	收纳具	1020.32	4	0	34.372	3.37%	0	0	2021
CN-2021-101431	2021/8/5	金寨店	信用卡	2021/8/9	4 	4	Cust-15220	顾君	公司	汕头	广东	中南	Prod-10003763	Advantus_图钉_整包	办公类	系固件	126.84	2	0	4.206	3.32%	0	0	2021
CN-2021-101427	2021/8/5	定远店	微信	2021/8/9	4 	4	Cust-15220	顾君	公司	汕头	广东	中南	Prod-10003289	Tenex_搁板_单宽度	办公类	收纳具	1276.1	5	0	41.912	3.28%	0	0	2021
CN-2021-101433	2021/8/5	长泰店	信用卡	2021/8/10	5 	5	Cust-20260	邹实	公司	梧州	广西	中南	Prod-10003382	Breville_烤面包机_银色	办公类	器具	1445.92	4	0	46.762	3.23%	0	0	2021
CN-2021-101425	2021/8/5	众兴店	其它	2021/8/7	2 	2	Cust-14545	陈健	公司	淡水	广东	中南	Prod-10004876	Avery_标签_实惠	办公类	装订机	147.7	5	0	4.58375	3.10%	0	0	2021
CN-2021-101424	2021/8/5	人民店	信用卡	2021/8/7	2 	2	Cust-16930	陈莲	公司	唐山	河北	华北	Prod-10000285	Acco_孔加固材料_透明	办公类	装订机	85.68	3	0	2.44375	2.85%	0	0	2021
CN-2021-101422	2021/8/5	金寨店	支付宝	2021/8/7	2 	2	Cust-12535	余毅	公司	涟源	湖南	中南	Prod-10003303	Stanley_荧光笔_整包	办公类	美术	782.432	14	0.2	-36.84	-4.71%	0	0	2021
CN-2021-101423	2021/8/5	金寨店	信用卡	2021/8/7	2 	2	Cust-12535	余毅	公司	涟源	湖南	中南	Prod-10004417	Binney_&_Smith_画布_混合尺寸	办公类	美术	1018.08	5	0.2	-56.92	-5.59%	0	0	2021
CN-2021-101415	2021/8/3	庐江店	微信	2021/8/8	5 	5	Cust-21610	邹伟	消费者	天津	天津	华北	Prod-10000415	冲电器_喷墨打印机_红色	技术类	设备	4357.5	3	0	209.06	4.80%	0	0	2021
CN-2021-101409	2021/8/3	庐江店	信用卡	2021/8/7	4 	4	Cust-17605	陈丽雪	公司	德阳	四川	西南	Prod-10000725	夏普_复印机_每套两件	技术类	复印机	8937.6	8	0	409.31	4.58%	0	0	2021
CN-2021-101416	2021/8/3	临泉店	信用卡	2021/8/8	5 	5	Cust-21610	邹伟	消费者	天津	天津	华北	Prod-10002441	Fiskars_尺子_蓝色	办公类	用品	606.06	9	0	26.945	4.45%	0	0	2021
CN-2021-101411	2021/8/3	海恒店	支付宝	2021/8/8	5 	5	Cust-21610	邹伟	消费者	天津	天津	华北	Prod-10002389	Kraft_外皮和封条_每套_50_个	办公类	信封	573.72	6	0	22.592	3.94%	0	0	2021
CN-2021-101410	2021/8/3	海恒店	支付宝	2021/8/8	5 	5	Cust-21610	邹伟	消费者	天津	天津	华北	Prod-10001668	宜家_搁架_黑色	家具类	书架	3204.88	4	0	125.38	3.91%	0	0	2021
CN-2021-101413	2021/8/3	临泉店	微信	2021/8/8	5 	5	Cust-21610	邹伟	消费者	天津	天津	华北	Prod-10000191	佳能_无线传真机_数字化	技术类	复印机	7061.6	4	0	231.465	3.28%	0	0	2021
CN-2021-101408	2021/8/3	长泰店	支付宝	2021/8/4	1 	1	Cust-21790	彭雯	消费者	齐齐哈尔	黑龙江	东北	Prod-10003277	Stockwell_图钉_每包_12_个	办公类	系固件	527.94	9	0	16.93	3.21%	0	0	2021
CN-2021-101414	2021/8/3	燎原店	微信	2021/8/8	5 	5	Cust-21610	邹伟	消费者	天津	天津	华北	Prod-10000495	Brother_传真复印机_数字化	技术类	复印机	891.94	1	0	27.732	3.11%	0	0	2021
CN-2021-101412	2021/8/3	长泰店	其它	2021/8/8	5 	5	Cust-21610	邹伟	消费者	天津	天津	华北	Prod-10003581	Deflect-O_门挡_一包多件	家具类	用具	1026.9	5	0	26.994	2.63%	0	0	2021
CN-2021-101417	2021/8/3	长泰店	其它	2021/8/9	6 	6	Cust-11965	顾丹	公司	天津	天津	华北	Prod-10003152	Smead_盒_金属	办公类	收纳具	137.76	3	0	3.532	2.56%	0	0	2021
CN-2021-101419	2021/8/3	众兴店	其它	2021/8/9	6 	6	Cust-11965	顾丹	公司	天津	天津	华北	Prod-10004282	Novimex_凳子_红色	家具类	椅子	920.976	2	0.4	-11.64	-1.26%	0	0	2021
CN-2021-101418	2021/8/3	长泰店	支付宝	2021/8/9	6 	6	Cust-11965	顾丹	公司	天津	天津	华北	Prod-10004659	爱普生_卡片打印机_耐用	技术类	设备	952.392	2	0.4	-18.83	-1.98%	0	0	2021
CN-2021-101402	2021/8/2	海恒店	信用卡	2021/8/6	4 	4	Cust-17155	施良	消费者	沈阳	辽宁	东北	Prod-10004286	Hewlett_墨水_彩色	技术类	复印机	700.56	1	0	31.675	4.52%	0	0	2021
CN-2021-101403	2021/8/2	燎原店	其它	2021/8/6	4 	4	Cust-17155	施良	消费者	沈阳	辽宁	东北	Prod-10000994	Avery_装订机_耐用	办公类	装订机	201.6	3	0	7.738	3.84%	0	0	2021
CN-2021-101397	2021/8/2	众兴店	微信	2021/8/4	2 	3	Cust-19090	曹鹏	消费者	锡林浩特	内蒙古	华北	Prod-10001478	Fellowes_锁柜_工业	办公类	收纳具	6788.46	7	0	238.29	3.51%	0	0	2021
CN-2021-101407	2021/8/2	定远店	微信	2021/8/7	5 	5	Cust-11905	袁岱	小型企业	广元	四川	西南	Prod-10000832	Ames_商业信封_红色	办公类	信封	339.36	4	0	11.895	3.51%	0	0	2021
CN-2021-101400	2021/8/2	海恒店	支付宝	2021/8/5	3 	3	Cust-16540	余丽娜	消费者	泰康	黑龙江	东北	Prod-10000562	惠普_传真复印机_数字化	技术类	复印机	4830.84	6	0	163.45	3.38%	0	0	2021
CN-2021-101398	2021/8/2	燎原店	微信	2021/8/4	2 	3	Cust-17155	施良	消费者	沈阳	辽宁	东北	Prod-10001500	Smead_圆形标签_红色	办公类	标签	62.72	2	0	2.11	3.36%	0	0	2021
CN-2021-101401	2021/8/2	人民店	信用卡	2021/8/6	4 	4	Cust-19945	贺绅	消费者	上海	上海	华东	Prod-10002920	贝尔金_键区_可编程	技术类	配件	553	2	0	17.62625	3.19%	0	0	2021
CN-2021-101399	2021/8/2	定远店	微信	2021/8/4	2 	2	Cust-17155	施良	消费者	沈阳	辽宁	东北	Prod-10001184	Harbour_Creations_文件夹标签_可调	办公类	标签	92.82	3	0	2.406	2.59%	0	0	2021
CN-2021-101405	2021/8/2	海恒店	信用卡	2021/8/7	5 	5	Cust-11275	周诚	公司	济宁	内蒙古	华北	Prod-10001957	摩托罗拉_智能手机_整包	技术类	电话	1212.12	2	0	26.658	2.20%	0	0	2021
CN-2021-101406	2021/8/2	海恒店	微信	2021/8/7	5 	5	Cust-11275	周诚	公司	济宁	内蒙古	华北	Prod-10000951	Sanford_钢笔_整包	办公类	美术	42.448	1	0.2	-0.826	-1.95%	0	0	2021
CN-2021-101404	2021/8/2	燎原店	支付宝	2021/8/7	5 	5	Cust-16390	牛黎明	公司	吉林市	吉林	东北	Prod-10002471	Tenex_分层置放架_黑色	家具类	用具	494.508	7	0.4	-19.5	-3.94%	0	0	2021
CN-2021-101394	2021/8/1	定远店	其它	2021/8/5	4 	4	Cust-16840	宋立	消费者	保定	河北	华北	Prod-10003890	Ames_马尼拉纸信封_红色	办公类	信封	131.74	1	0	4.792	3.64%	0	0	2021
CN-2021-101396	2021/8/1	长泰店	其它	2021/8/6	5 	5	Cust-15805	熊丽	公司	敦化	吉林	东北	Prod-10001875	Avery_文件夹标签_可调	办公类	标签	65.52	2	0	1.90875	2.91%	0	0	2021
CN-2021-101392	2021/8/1	长泰店	微信	2021/8/5	4 	4	Cust-12490	洪毅	公司	阳江	广东	中南	Prod-10000983	三星_信号增强器_整包	技术类	电话	1275.68	2	0	25.854	2.03%	0	0	2021
CN-2021-101393	2021/8/1	燎原店	其它	2021/8/5	4 	4	Cust-16840	宋立	消费者	保定	河北	华北	Prod-10004015	思科_充电器_全尺寸	技术类	电话	5482.512	3	0.4	-80.43	-1.47%	0	0	2021
CN-2021-101395	2021/8/1	海恒店	信用卡	2021/8/5	4 	4	Cust-16840	宋立	消费者	保定	河北	华北	Prod-10004550	Memorex_路由器_可编程	技术类	配件	2774.352	4	0.4	-47.49	-1.71%	0	0	2021
CN-2021-101389	2021/7/31	海恒店	信用卡	2021/8/4	4 	4	Cust-10915	贺婵	消费者	大同	安徽	华东	Prod-10000253	宜家_书库_传统	家具类	书架	5087.46	3	0	172.44	3.39%	0	0	2021
CN-2021-101391	2021/7/31	定远店	微信	2021/8/6	6 	6	Cust-16915	韦立	消费者	上海	上海	华东	Prod-10001617	Tenex_锁柜_金属	办公类	收纳具	3793.44	4	0	106.63	2.81%	0	0	2021
CN-2021-101390	2021/7/31	临泉店	微信	2021/8/6	6 	6	Cust-13480	何虢	小型企业	呼和浩特	内蒙古	华北	Prod-10002368	OIC_回形针_混合尺寸	办公类	系固件	99.792	3	0.4	-3.29	-3.30%	0	0	2021
CN-2021-101388	2021/7/30	海恒店	其它	2021/8/5	6 	6	Cust-18190	薛梦	消费者	徐州	江苏	华东	Prod-10004390	SAFCO_扶手椅_每套两件	家具类	椅子	7789.824	4	0.1	450.32	5.78%	0	0	2021
CN-2021-101384	2021/7/30	定远店	微信	2021/8/2	3 	3	Cust-13930	邱芯	消费者	赤峰	内蒙古	华北	Prod-10002476	Avery_圆形标签_白色	办公类	标签	66.64	2	0	2.615	3.92%	0	0	2021
CN-2021-101387	2021/7/30	燎原店	支付宝	2021/8/5	6 	6	Cust-18190	薛梦	消费者	徐州	江苏	华东	Prod-10000539	Tenex_门挡_一包多件	家具类	用具	1025.5	5	0	39.79	3.88%	0	0	2021
CN-2021-101386	2021/7/30	定远店	信用卡	2021/8/3	4 	4	Cust-21175	郝涛	公司	呼和浩特	内蒙古	华北	Prod-10002855	Deflect-O_分层置放架_黑色	家具类	用具	118.02	1	0	3.983	3.37%	0	0	2021
CN-2021-101385	2021/7/30	燎原店	信用卡	2021/8/3	4 	4	Cust-11410	施奇	消费者	绵阳	四川	西南	Prod-10000670	Office_Star_凳子_可调	家具类	椅子	1482.012	3	0.4	-36.48	-2.46%	0	0	2021
CN-2021-101383	2021/7/30	人民店	微信	2021/8/1	2 	1	Cust-10285	涂安	公司	沈阳	辽宁	东北	Prod-10004837	思科_耳机_整包	技术类	电话	247.884	1	0.4	-8.33	-3.36%	0	0	2021
CN-2021-101381	2021/7/29	金寨店	信用卡	2021/8/2	4 	4	Cust-11035	陈昌	消费者	界首	安徽	华东	Prod-10000871	Eldon_盒_工业	办公类	收纳具	300.72	6	0	9.575	3.18%	0	0	2021
CN-2021-101382	2021/7/29	燎原店	支付宝	2021/8/3	5 	5	Cust-21550	彭伟	小型企业	广元	四川	西南	Prod-10000507	贝尔金_鼠标_回收	技术类	配件	179.76	1	0	5.232	2.91%	0	0	2021
CN-2021-101380	2021/7/28	长泰店	其它	2021/8/1	4 	4	Cust-10090	陈安	消费者	牡丹江	黑龙江	东北	Prod-10000920	三星_智能手机_蓝色	技术类	电话	2300.48	4	0	72.555	3.15%	0	0	2021
CN-2021-101379	2021/7/28	临泉店	信用卡	2021/8/1	4 	4	Cust-21325	袁廷	消费者	青岛	山东	华东	Prod-10000310	Binney_&_Smith_画布_蓝色	办公类	美术	1198.4	5	0	27.528	2.30%	0	0	2021
CN-2021-101376	2021/7/27	庐江店	其它	2021/8/2	6 	6	Cust-10780	钱婵娟	公司	榆次	山西	华北	Prod-10000244	摩托罗拉_信号增强器_整包	技术类	电话	2005.08	3	0	84.385	4.21%	0	0	2021
CN-2021-101378	2021/7/27	海恒店	其它	2021/8/2	6 	6	Cust-15820	黄丽	消费者	义乌	浙江	华东	Prod-10003279	Kraft_邮寄品_每套_50_个	办公类	信封	175.7	1	0	5.512	3.14%	0	0	2021
CN-2021-101374	2021/7/27	长泰店	信用卡	2021/7/31	4 	4	Cust-21085	黄婷	消费者	肃州	甘肃	西北	Prod-10002523	Enermax_计划信息表_回收	办公类	纸张	836.64	8	0	22.1325	2.65%	0	0	2021
CN-2021-101375	2021/7/27	燎原店	微信	2021/8/2	6 	6	Cust-15820	黄丽	消费者	义乌	浙江	华东	Prod-10002483	Stockwell_回形针_混合尺寸	办公类	系固件	31.752	1	0.4	0.48	1.51%	0	0	2021
CN-2021-101377	2021/7/27	人民店	信用卡	2021/8/2	6 	6	Cust-15820	黄丽	消费者	义乌	浙江	华东	Prod-10000080	Memorex_键区_可编程	技术类	配件	130.788	1	0.4	-6.26	-4.79%	0	0	2021
CN-2021-101370	2021/7/26	庐江店	其它	2021/7/30	4 	4	Cust-21565	邵伟	公司	夏镇	山东	华东	Prod-10001478	Fellowes_锁柜_工业	办公类	收纳具	5818.68	6	0	321.61	5.53%	0	0	2021
CN-2021-101371	2021/7/26	临泉店	支付宝	2021/7/31	5 	5	Cust-13495	巩虢	公司	武汉	湖北	中南	Prod-10003910	SAFCO_凳子_可调	家具类	椅子	1590.68	2	0	59.918	3.77%	0	0	2021
CN-2021-101368	2021/7/26	海恒店	微信	2021/7/30	4 	4	Cust-21565	邵伟	公司	夏镇	山东	华东	Prod-10000207	Enermax_闪存驱动器_实惠	技术类	配件	581.28	3	0	18.28125	3.14%	0	0	2021
CN-2021-101366	2021/7/26	金寨店	支付宝	2021/7/26	0 	0	Cust-15445	曾康	消费者	天津	天津	华北	Prod-10001977	Eldon_框架_优质	家具类	用具	1929.816	6	0.4	58.42	3.03%	0	0	2021
CN-2021-101372	2021/7/26	庐江店	其它	2021/7/31	5 	5	Cust-13495	巩虢	公司	武汉	湖北	中南	Prod-10002420	Hon_圆形标签_白色	办公类	标签	217.56	7	0	5.124	2.36%	0	0	2021
CN-2021-101373	2021/7/26	长泰店	其它	2021/8/1	6 	6	Cust-14815	武杰	小型企业	阳江	广东	中南	Prod-10004757	Breville_炉灶_黑色	办公类	器具	9424.296	6	0.4	-2.86	-0.03%	0	0	2021
CN-2021-101369	2021/7/26	金寨店	其它	2021/7/30	4 	4	Cust-14440	陶惠	消费者	镇江	江苏	华东	Prod-10000030	Acme_尺子_锯齿状	办公类	用品	150.192	4	0.4	-1.735	-1.16%	0	0	2021
CN-2021-101367	2021/7/26	临泉店	微信	2021/7/28	2 	2	Cust-12745	薛芳	公司	大庆	黑龙江	东北	Prod-10000410	BIC_铅笔刀_金属	办公类	美术	84.756	3	0.8	-1.69	-1.99%	0	0	2021
CN-2021-101357	2021/7/25	金寨店	信用卡	2021/7/29	4 	4	Cust-20260	邹实	公司	梧州	广西	中南	Prod-10003816	摩托罗拉_耳机_全尺寸	技术类	电话	378.14	1	0	18.77	4.96%	0	0	2021
CN-2021-101356	2021/7/25	众兴店	微信	2021/7/27	2 	2	Cust-12610	孔辉	公司	大连	辽宁	东北	Prod-10001002	Sanford_铅笔刀_整包	办公类	美术	121.8	1	0	5.235	4.30%	0	0	2021
CN-2021-101363	2021/7/25	人民店	其它	2021/8/1	7 	6	Cust-19210	袁平	公司	宿州	安徽	华东	Prod-10000387	BIC_荧光笔_金属	办公类	美术	188.44	2	0	6.724	3.57%	0	0	2021
CN-2021-101365	2021/7/25	庐江店	微信	2021/8/1	7 	6	Cust-19210	袁平	公司	宿州	安徽	华东	Prod-10003967	Green_Bar_羊皮纸_多色	办公类	纸张	590.94	7	0	18.858	3.19%	0	0	2021
CN-2021-101364	2021/7/25	金寨店	信用卡	2021/8/1	7 	6	Cust-19210	袁平	公司	宿州	安徽	华东	Prod-10004243	Acme_大剪刀_钢	办公类	用品	690.48	3	0	21.444	3.11%	0	0	2021
CN-2021-101359	2021/7/25	定远店	支付宝	2021/7/29	4 	4	Cust-15565	殷崆	消费者	太原	山西	华北	Prod-10002699	Wilson_Jones_装订机_耐用	办公类	装订机	203.28	3	0	6.1325	3.02%	0	0	2021
CN-2021-101358	2021/7/25	众兴店	其它	2021/7/29	4 	4	Cust-15565	殷崆	消费者	太原	山西	华北	Prod-10002649	诺基亚_耳机_全尺寸	技术类	电话	1041.6	3	0	30.62875	2.94%	0	0	2021
CN-2021-101360	2021/7/25	金寨店	信用卡	2021/7/29	4 	4	Cust-21145	钱涛	公司	新泰	山东	华东	Prod-10002367	Boston_铅笔刀_蓝色	办公类	美术	81.06	3	0.8	-0.46	-0.57%	0	0	2021
CN-2021-101362	2021/7/25	海恒店	信用卡	2021/7/29	4 	4	Cust-21145	钱涛	公司	新泰	山东	华东	Prod-10000179	Brother_传真机_红色	技术类	复印机	2660.616	3	0.4	-47.61	-1.79%	0	0	2021
CN-2021-101361	2021/7/25	庐江店	信用卡	2021/7/29	4 	4	Cust-21145	钱涛	公司	新泰	山东	华东	Prod-10004282	Novimex_凳子_红色	家具类	椅子	2762.928	6	0.4	-65.92	-2.39%	0	0	2021
CN-2021-101352	2021/7/24	金寨店	信用卡	2021/7/29	5 	5	Cust-12175	林德伟	公司	重庆	重庆	西南	Prod-10003917	Elite_剪刀_锯齿状	办公类	用品	717.92	8	0	24.68625	3.44%	0	0	2021
CN-2021-101350	2021/7/24	临泉店	微信	2021/7/29	5 	5	Cust-12175	林德伟	公司	重庆	重庆	西南	Prod-10001989	Jiffy_外皮和封条_回收	办公类	信封	702.24	8	0	24.028	3.42%	0	0	2021
CN-2021-101355	2021/7/24	燎原店	信用卡	2021/7/29	5 	5	Cust-15235	罗君	消费者	天津	天津	华北	Prod-10003014	思科_智能手机_混合尺寸	技术类	电话	1187.172	3	0.4	35.26125	2.97%	0	0	2021
CN-2021-101351	2021/7/24	燎原店	信用卡	2021/7/29	5 	5	Cust-12175	林德伟	公司	重庆	重庆	西南	Prod-10001312	施乐_信纸_优质	办公类	纸张	1049.3	5	0	24.626	2.35%	0	0	2021
CN-2021-101349	2021/7/24	众兴店	信用卡	2021/7/27	3 	1	Cust-16990	谷莲	公司	上海	上海	华东	Prod-10000753	Deflect-O_灯泡_一包多件	家具类	用具	355.6	4	0	7.81	2.20%	0	0	2021
CN-2021-101354	2021/7/24	金寨店	信用卡	2021/7/29	5 	5	Cust-12175	林德伟	公司	重庆	重庆	西南	Prod-10000602	Hamilton_Beach_咖啡研磨机_红色	办公类	器具	995.4	5	0	20.014	2.01%	0	0	2021
CN-2021-101353	2021/7/24	定远店	支付宝	2021/7/29	5 	5	Cust-12175	林德伟	公司	重庆	重庆	西南	Prod-10000410	BIC_铅笔刀_金属	办公类	美术	113.008	1	0.2	-1.19	-1.05%	0	0	2021
CN-2021-101348	2021/7/23	金寨店	信用卡	2021/7/28	5 	5	Cust-14470	邓惠	消费者	南岔	黑龙江	东北	Prod-10004986	贝尔金_路由器_回收	技术类	配件	3591.84	3	0	186.82	5.20%	0	0	2021
CN-2021-101341	2021/7/23	海恒店	其它	2021/7/25	2 	2	Cust-12925	马凤	消费者	浯溪	湖南	中南	Prod-10001165	Cardinal_打孔机_回收	办公类	装订机	272.16	2	0	12.66	4.65%	0	0	2021
CN-2021-101344	2021/7/23	长泰店	信用卡	2021/7/27	4 	4	Cust-19900	谭珊	消费者	青冈	黑龙江	东北	Prod-10003037	Hamilton_Beach_冰箱_白色	办公类	器具	9301.04	4	0	429.36	4.62%	0	0	2021
CN-2021-101340	2021/7/23	长泰店	微信	2021/7/25	2 	2	Cust-12925	马凤	消费者	浯溪	湖南	中南	Prod-10004944	惠普_无线传真机_每套两件	技术类	复印机	5042.94	3	0	230.42	4.57%	0	0	2021
CN-2021-101346	2021/7/23	众兴店	支付宝	2021/7/28	5 	5	Cust-14470	邓惠	消费者	南岔	黑龙江	东北	Prod-10000950	佳能_传真机_彩色	技术类	复印机	8955.24	6	0	339.77	3.79%	0	0	2021
CN-2021-101345	2021/7/23	定远店	支付宝	2021/7/28	5 	5	Cust-18790	林谙	小型企业	澄江	江苏	华东	Prod-10000833	Acco_装订机_耐用	办公类	装订机	388.5	5	0	13.26	3.41%	0	0	2021
CN-2021-101342	2021/7/23	海恒店	信用卡	2021/7/27	4 	4	Cust-15505	常崆	消费者	天津	天津	华北	Prod-10003876	Deflect-O_相框_一包多件	家具类	用具	727.44	3	0	24.27	3.34%	0	0	2021
CN-2021-101347	2021/7/23	众兴店	微信	2021/7/28	5 	5	Cust-14470	邓惠	消费者	南岔	黑龙江	东北	Prod-10002171	Stockwell_订书钉_整包	办公类	系固件	145.74	3	0	4.81875	3.31%	0	0	2021
CN-2021-101343	2021/7/23	人民店	微信	2021/7/27	4 	4	Cust-15505	常崆	消费者	天津	天津	华北	Prod-10003269	Wilson_Jones_标签_透明	办公类	装订机	82.74	3	0	2.238	2.70%	0	0	2021
CN-2021-101331	2021/7/22	庐江店	信用卡	2021/7/25	3 	3	Cust-10390	殷保	消费者	龙凤	黑龙江	东北	Prod-10003259	StarTech_喷墨打印机_白色	技术类	设备	5603.36	4	0	311.75	5.56%	0	0	2021
CN-2021-101335	2021/7/22	长泰店	信用卡	2021/7/28	6 	6	Cust-12100	余德	小型企业	肇庆	广东	中南	Prod-10004191	Dania_柜_金属	家具类	书架	5918.22	9	0	236.995	4.00%	0	0	2021
CN-2021-101333	2021/7/22	众兴店	支付宝	2021/7/25	3 	3	Cust-10390	殷保	消费者	龙凤	黑龙江	东北	Prod-10001101	夏普_无线传真机_红色	技术类	复印机	3305.12	2	0	129.265	3.91%	0	0	2021
CN-2021-101337	2021/7/22	长泰店	信用卡	2021/7/29	7 	6	Cust-19060	贺鹏	小型企业	日照	山东	华东	Prod-10004884	SanDisk_键区_实惠	技术类	配件	258.3	1	0	9.885	3.83%	0	0	2021
CN-2021-101336	2021/7/22	众兴店	信用卡	2021/7/28	6 	6	Cust-12100	余德	小型企业	肇庆	广东	中南	Prod-10003735	Binney_&_Smith_速写本_蓝色	办公类	美术	518.784	3	0.2	18.84125	3.63%	0	0	2021
CN-2021-101339	2021/7/22	众兴店	其它	2021/7/29	7 	6	Cust-19060	贺鹏	小型企业	日照	山东	华东	Prod-10002814	Cardinal_打孔机_透明	办公类	装订机	659.4	5	0	23.236	3.52%	0	0	2021
CN-2021-101334	2021/7/22	金寨店	信用卡	2021/7/26	4 	4	Cust-20110	贺升	消费者	临江	吉林	东北	Prod-10003337	GlobeWeis_商业信封_每套_50_个	办公类	信封	485.52	6	0	15.19	3.13%	0	0	2021
CN-2021-101338	2021/7/22	众兴店	其它	2021/7/29	7 	6	Cust-19060	贺鹏	小型企业	日照	山东	华东	Prod-10002432	Avery_打孔机_耐用	办公类	装订机	685.3	5	0	20.085	2.93%	0	0	2021
CN-2021-101332	2021/7/22	人民店	支付宝	2021/7/25	3 	3	Cust-10390	殷保	消费者	龙凤	黑龙江	东北	Prod-10002538	Acco_装订机_透明	办公类	装订机	340.9	5	0	9.63	2.82%	0	0	2021
CN-2021-101330	2021/7/21	海恒店	其它	2021/7/26	5 	5	Cust-19210	袁平	公司	宿州	安徽	华东	Prod-10002913	Office_Star_椅垫_每套两件	家具类	椅子	317.66	1	0	7.348	2.31%	0	0	2021
CN-2021-101328	2021/7/19	众兴店	支付宝	2021/7/23	4 	4	Cust-14260	武欢	小型企业	北京	北京	华北	Prod-10003557	Fellowes_搁板_蓝色	办公类	收纳具	1619.52	6	0	45.87	2.83%	0	0	2021
CN-2021-101329	2021/7/19	长泰店	其它	2021/7/23	4 	4	Cust-14260	武欢	小型企业	北京	北京	华北	Prod-10003199	Fellowes_锁柜_金属	办公类	收纳具	1926.4	2	0	53.45	2.77%	0	0	2021
CN-2021-101325	2021/7/19	金寨店	其它	2021/7/23	4 	4	Cust-11725	陶聪	消费者	天津	天津	华北	Prod-10001197	Eldon_锁柜_单宽度	办公类	收纳具	1847.44	2	0	39.904	2.16%	0	0	2021
CN-2021-101327	2021/7/19	金寨店	支付宝	2021/7/23	4 	4	Cust-14260	武欢	小型企业	北京	北京	华北	Prod-10004122	诺基亚_耳机_混合尺寸	技术类	电话	425.376	2	0.4	-13.63	-3.20%	0	0	2021
CN-2021-101326	2021/7/19	海恒店	信用卡	2021/7/23	4 	4	Cust-14260	武欢	小型企业	北京	北京	华北	Prod-10000410	OIC_夹子_金属	办公类	系固件	278.46	5	0.4	-9.31	-3.34%	0	0	2021
